id,vgi_id,name,slug,type,games_developed,games_released,games_unreleased,revenue_sum,revenue_median,revenue_avg,self_published,indie,action,casual,adventure,simulation,strategy,rpg,mmo,racing,sports,country_name
3618,,WhackAKey Games,whackakey-games,30,11,11,0,241331,2754,21939,0,45,91,55,27,36,73,9,0,0,0,
829747,,Pyxeralia LLC,pyxeralia-llc,30,1,1,1,241096,241096,241096,2,50,50,50,0,0,50,100,0,0,0,
2427709,,ICSTOR,icstor,30,1,1,0,240936,240936,240936,1,100,0,0,100,0,0,0,0,0,0,
86667,,Medallion Games,medallion-games,30,2,2,0,240909,120455,120455,0,50,100,0,100,0,0,0,0,0,0,
10109,,Shield Break Studios,shield-break-studios,30,1,1,0,240863,240863,240863,1,100,100,0,0,0,0,0,0,0,0,
32307,,G+工程团,g,30,5,5,0,240827,42948,48165,0,80,0,100,40,40,0,80,0,0,0,
184919,,REXECHO,rexecho,30,1,1,0,240821,240821,240821,0,100,100,0,100,0,0,0,0,0,0,
26861,,MURA Interactive,mura-interactive,30,1,1,0,240739,240739,240739,0,100,100,100,0,0,0,0,0,0,0,
27692,,No Bull Intentions,no-bull-intentions,30,3,3,0,240640,73363,80213,0,100,0,0,100,0,0,0,0,0,0,
2449670,,雪山雞白郎,-,30,2,2,0,240622,120311,120311,0,100,0,100,0,100,0,100,0,0,0,
2449671,,SnowGBL,snowgbl,30,2,2,0,240622,120311,120311,0,100,0,100,0,100,0,100,0,0,0,
1634387,,Knifes,knifes,30,1,1,0,240601,240601,240601,1,100,100,100,0,0,100,100,0,0,0,
31107,,Alersteam,alersteam,30,1,1,0,240496,240496,240496,0,0,100,0,0,0,0,100,0,0,0,
9096,,Pixel Maniacs,pixel-maniacs,30,3,3,2,240490,120245,80163,4,60,60,40,60,0,20,0,0,20,0,Germany
38782,,The Future Fragments Team,the-future-fragments-team,30,1,1,0,240242,240242,240242,0,100,100,0,100,0,0,100,0,0,0,
1395506,,Black Cat Entertainment,black-cat-entertainment,30,2,2,0,240223,120112,120112,0,0,0,100,0,50,50,0,0,0,0,
26071,,Waz,waz,30,2,2,0,240094,120047,120047,0,100,100,50,0,0,50,50,0,0,0,
27082,,Drakhar Studio,drakhar-studio,30,4,4,0,239988,50354,59997,0,25,50,25,75,0,0,0,0,0,0,
11123,,Conrad Nelson,conrad-nelson,30,2,2,0,239946,239946,119973,1,50,100,50,0,0,0,0,0,0,0,
31891,,Coconut Island Studio,coconut-island-studio,30,1,1,0,239936,239936,239936,0,100,100,0,0,0,0,0,0,0,0,China
69833,,Fern Nigro,fern-nigro,30,4,4,1,239715,62486,59929,2,60,40,80,60,40,20,40,0,0,0,United States
17881,,Orangepixel,orangepixel,30,13,13,2,239662,11901,18436,15,73,80,7,40,0,20,27,0,0,0,
29478,,Kraken Empire,kraken-empire,30,2,2,0,239652,119826,119826,0,100,100,50,0,50,50,0,0,0,0,
18037,,Emberheart Games,emberheart-games,30,5,5,0,239579,25543,47916,1,60,80,0,60,0,0,0,0,0,0,Slovenia
186957,,Alith Games,alith-games,30,2,2,0,239557,119779,119779,0,50,0,100,0,0,50,0,0,0,0,
3884254,,Kanmidoko,kanmidoko,30,1,1,0,239442,239442,239442,0,100,0,0,100,100,0,0,0,0,0,
17764,,isTom Games Kft.,istom-games-kft,30,7,7,0,239378,4727,34197,7,57,57,71,14,14,0,0,0,29,0,
4992917,,Kaizen Game Works Limited,kaizen-game-works-limited,30,1,1,0,239114,239114,239114,1,100,0,0,100,100,0,100,0,0,0,
44575,,Ureasoft,ureasoft,30,2,2,0,238945,119473,119473,2,100,50,0,50,0,0,50,0,0,0,
28968,,WeMade,wemade,30,3,3,0,238705,0,79568,0,0,33,0,67,0,0,33,67,0,0,
54417,,ORANGE POPCORN,orange-popcorn,30,2,2,0,238659,119330,119330,2,100,100,0,100,0,0,100,0,0,0,
38502,,Droid Productions,droid-productions,30,4,4,1,238599,38497,59650,0,60,0,0,100,0,0,100,0,0,0,
20343,,Sanuk Games,sanuk-games,30,8,8,2,238547,23123,29818,3,40,30,70,10,10,0,0,0,0,10,Thailand
35640,,Strategy 3 Tactics,strategy-3-tactics,30,4,4,0,238516,58963,59629,0,0,0,0,0,75,100,0,0,0,0,
10819,,Afterthought Studios,afterthought-studios,30,6,6,1,238231,8972,39705,5,71,0,100,14,86,0,43,0,0,0,
30660,,Daniel Fernandez Chavez,daniel-fernandez-chavez,30,3,3,0,238192,52640,79397,0,100,100,0,100,0,0,100,0,0,0,
36666,,Monokel,monokel,30,1,1,1,237673,237673,237673,0,100,50,50,50,0,0,0,0,0,0,
14104,,MT Worlds,mt-worlds,30,2,2,0,237500,118750,118750,2,0,0,50,0,50,0,0,0,0,50,
22235,,Flight School Studio,flight-school-studio,30,7,7,0,237333,32088,33905,3,57,43,43,0,14,0,14,0,0,0,United States
35822,,Gagonfe,gagonfe,30,10,10,0,237301,15134,23730,10,40,50,70,50,0,40,0,0,0,0,Brazil
19287,,Hailstorm Games,hailstorm-games,30,2,2,0,237247,118624,118624,2,100,100,0,100,0,0,50,0,0,0,
8723,,David Amador,david-amador,30,1,1,0,237200,237200,237200,1,100,0,0,100,0,0,100,0,0,0,
31297,,90Games,90games,30,1,1,1,236952,236952,236952,1,100,50,100,50,50,50,50,0,50,0,
23580,,Composer-Motorin Dmitry (Djinotan),composer-motorin-dmitry-djinotan,30,2,2,0,236682,118341,118341,0,100,50,0,100,50,50,0,0,0,0,
5429,,Lukas Navratil,lukas-navratil,30,1,1,0,236575,236575,236575,1,100,0,0,100,0,0,0,0,0,0,
15430,,Tower Games,tower-games,30,3,3,0,236527,116645,78842,3,100,33,33,0,0,67,33,0,0,0,
33550,,Plastic Piranha,plastic-piranha,30,1,1,0,236510,0,236510,0,0,100,0,0,0,0,0,0,0,0,
142730,,Fun Square Games,fun-square-games,30,1,1,1,236462,236462,236462,0,50,0,0,50,0,100,100,0,0,0,
18168,,Funomena,funomena,30,2,2,0,236425,118213,118213,1,100,0,100,50,0,0,0,0,0,0,United States
8114,,Profenix Studio SRLS,profenix-studio-srls,30,2,2,0,236346,118173,118173,2,50,50,0,50,0,0,0,0,0,0,
39393,,Ravn Studio,ravn-studio,30,2,2,1,236326,118163,118163,0,33,100,0,67,0,0,0,0,67,0,Norway
32064,,Talentplace,talentplace,30,4,4,0,236176,41824,59044,0,100,25,25,75,0,25,0,0,0,0,
82183,,Goblinz Enterprises Ltd,goblinz-enterprises-ltd,30,2,2,1,236109,118055,118055,0,0,0,100,100,0,0,0,0,0,0,
13772,,Wizard Fu,wizard-fu,30,2,2,0,235926,117963,117963,2,100,100,0,50,0,0,100,0,0,0,
46862,,Imperivm World,imperivm-world,30,1,1,0,235904,235904,235904,0,0,0,0,0,0,100,0,0,0,0,
3281093,,想象颗粒,-,30,1,1,0,235820,235820,235820,0,0,0,0,0,0,0,100,0,0,0,
22078,,Primary Games,primary-games,30,1,1,0,235661,235661,235661,1,100,0,0,100,0,0,0,0,0,0,
49398,,Cortez Productions,cortez-productions,30,1,1,1,235575,235575,235575,2,100,50,0,100,0,0,0,0,0,0,
14225,,Snail Games,snail-games,30,1,1,0,235554,235554,235554,1,0,100,0,100,0,0,0,0,0,0,China
33271,,Decaying Logic,decaying-logic,30,1,1,0,235534,235534,235534,1,100,100,100,100,100,100,100,0,0,0,
46468,,4MinuteWarning,4minutewarning,30,1,1,0,235480,235480,235480,1,0,0,0,0,0,0,100,0,0,0,
32756,,Deric Ruhl,deric-ruhl,30,1,1,0,235292,235292,235292,0,100,100,0,100,100,0,0,0,0,0,
24456,,WizarBox Production,wizarbox-production,30,1,1,0,235103,235103,235103,0,0,0,100,100,0,0,0,0,0,0,
20140,,A2 Softworks,a2-softworks,30,6,6,3,235095,117548,39183,2,56,56,0,56,44,22,33,11,0,22,
30130,,Vigilant Addiction Studios,vigilant-addiction-studios,30,1,1,1,235083,235083,235083,1,100,50,50,50,0,0,50,0,0,0,
291821,,Sad Socket,sad-socket,30,2,2,2,234928,117464,117464,4,25,25,25,0,25,75,50,0,0,0,
545373,,Cosmoscouts,cosmoscouts,30,1,1,0,234897,234897,234897,0,0,100,100,100,0,0,0,0,0,0,Poland
368356,,SUNCYAN studio,suncyan-studio,30,1,1,0,234828,0,234828,0,100,100,100,0,0,0,0,0,0,100,
29800,,Fasaria Works,fasaria-works,30,2,2,0,234821,117411,117411,0,100,0,0,100,0,50,100,50,0,0,
19921,,Ultra Runaway Games,ultra-runaway-games,30,2,2,0,234720,117360,117360,2,100,50,50,50,0,0,100,0,0,0,United States
16445,,PIXOWL INC.,pixowl-inc,30,2,2,0,234619,173738,117310,2,100,50,50,0,100,50,0,0,0,0,Hong Kong
14703,,Ascanio Entertainment,ascanio-entertainment,30,1,1,0,234574,0,234574,1,100,100,0,0,0,0,100,0,0,0,Cyprus
16431,,Darkelite Studio Inc,darkelite-studio-inc,30,2,2,0,234533,117267,117267,0,100,0,0,100,0,0,100,0,0,0,
12500,,Secret Sorcery Limited,secret-sorcery-limited,30,1,1,0,234442,234442,234442,1,100,0,0,0,0,100,0,0,0,0,
27780,,KPy3O,kpy3o,30,2,2,0,234282,117141,117141,0,100,0,0,100,0,0,0,0,0,0,
50560,,0 Deer Soft,0-deer-soft,30,6,6,1,234209,56713,39035,0,100,0,100,100,0,0,0,0,0,0,Finland
1899631,,Steel Arts Software Ltd.,steel-arts-software-ltd,30,3,3,0,234192,117096,78064,3,100,100,0,100,0,0,0,0,0,0,
24770,,Gathering Tree,gathering-tree,30,1,1,1,234065,234065,234065,1,100,0,0,0,100,100,0,0,0,0,Turkey
20048,,8BitSkull,8bitskull,30,4,4,1,233840,49785,58460,5,20,80,20,60,0,0,20,0,0,0,United Kingdom
26720,,Cat Rabbit,cat-rabbit,30,1,1,0,233823,233823,233823,0,0,0,0,0,0,100,0,0,0,0,
1812,,Turtle Cream,turtle-cream,30,3,3,0,233770,49277,77923,2,100,67,67,0,0,33,33,0,0,0,
51618,,Stone Fox Studios,stone-fox-studios,30,1,1,0,233768,233768,233768,1,100,0,100,100,0,0,0,0,0,0,
5901299,,Ember Light Games,ember-light-games,30,1,1,1,233763,233763,233763,1,50,100,50,100,50,0,50,50,0,0,
28911,,Tennen-sozai,tennen-sozai,30,2,2,0,233705,0,116853,0,0,100,0,0,0,0,0,0,0,0,
260,,Stickmen Studios,stickmen-studios,30,1,1,0,233700,233700,233700,1,100,0,100,100,0,0,0,0,0,0,
31391,,Broken Bear Games,broken-bear-games,30,3,3,0,233670,116835,77890,1,33,33,33,100,0,0,100,0,0,0,United Kingdom
33184,,Mirari&amp;Co.,mirari-amp-co,30,1,1,1,233662,233662,233662,0,0,100,0,100,0,0,50,0,0,0,
22512,,"Grimm Bros, LLC",grimm-bros-llc,30,1,1,0,233647,233647,233647,1,100,0,0,0,0,0,100,0,0,0,United States
45289,,Smokingbear Studio,smokingbear-studio,30,4,4,0,233546,68178,58387,1,100,75,0,0,0,25,0,0,0,0,
4073478,,ankaa studio,ankaa-studio,30,1,1,0,233503,233503,233503,0,100,0,0,100,0,0,100,0,0,0,
32688,,Neckbolt,neckbolt,30,5,5,1,233452,13747,46690,0,83,17,17,67,0,0,0,0,0,0,Sweden
43760,,Reckoner Industries,reckoner-industries,30,1,1,0,233393,233393,233393,0,0,0,0,0,100,0,0,0,0,0,
5158,,Business Tycoon,business-tycoon,30,4,4,0,233186,116593,58297,4,100,0,100,0,100,0,0,0,0,0,
4415,,Oscar Brittain,oscar-brittain,30,3,3,2,233171,38962,77724,1,100,80,60,20,80,20,40,0,20,0,
3398,,Atypical Games,atypical-games,30,3,3,1,233158,91074,77719,3,75,100,0,50,25,0,0,0,0,0,
15375,,Team Gotham,team-gotham,30,2,2,0,233038,116519,116519,1,100,0,0,100,0,0,0,0,0,0,Spain
5095,,Julian Edison,julian-edison,30,4,4,0,232909,15477,58227,4,100,100,0,50,0,0,50,0,0,0,
32440,,Mighty Kingdom,mighty-kingdom,30,1,1,0,232774,232774,232774,0,100,100,0,100,0,0,0,0,0,0,
16051,,Deadlycrow Games,deadlycrow-games,30,4,4,1,232431,6376,58108,5,80,20,40,100,0,0,0,0,0,0,
5383,,PolyPusher Studios,polypusher-studios,30,1,1,0,232414,232414,232414,1,100,0,0,100,0,0,0,0,0,0,
28147,,Jeffrey Klinicke,jeffrey-klinicke,30,1,1,0,232246,232246,232246,0,100,0,0,100,0,0,0,0,0,0,
29989,,Aron Miller,aron-miller,30,1,1,0,232246,232246,232246,0,100,0,0,100,0,0,0,0,0,0,
30226,,Shadie Hijazi,shadie-hijazi,30,1,1,0,232246,232246,232246,0,100,0,0,100,0,0,0,0,0,0,
30584,,Adam Murgittroyd,adam-murgittroyd,30,1,1,0,232246,232246,232246,0,100,0,0,100,0,0,0,0,0,0,
31747,,Jacob Leach,jacob-leach,30,1,1,0,232246,232246,232246,0,100,0,0,100,0,0,0,0,0,0,
32021,,Meagan Malone,meagan-malone,30,1,1,0,232246,232246,232246,0,100,0,0,100,0,0,0,0,0,0,
20705,,JAYFLGAMES,jayflgames,30,2,2,1,232127,116064,116064,3,100,67,100,0,0,0,0,0,0,0,
30572,,Gabriel Priske,gabriel-priske,30,1,1,0,232059,232059,232059,0,100,0,0,100,0,100,0,0,0,0,
23001,,Ready At Dawn,ready-at-dawn,30,2,2,0,231834,0,115917,2,0,100,0,0,0,0,0,0,0,0,United States
31653,,Bio Sapiens,bio-sapiens,30,1,1,0,231721,231721,231721,0,100,100,100,0,0,0,0,0,0,0,
12915,,Ivy Games,ivy-games,30,2,2,0,231602,115801,115801,1,100,0,0,50,0,0,0,0,0,0,
19905,,Erebus,erebus,30,1,1,0,231540,231540,231540,1,100,0,0,100,0,0,0,0,0,0,
47796,,Chuhai Labs,chuhai-labs,30,1,1,1,231484,231484,231484,0,100,100,0,100,0,0,0,0,0,50,Japan
4732,,Half Human Games,half-human-games,30,2,2,1,231446,231446,115723,2,67,100,0,67,0,67,67,0,0,0,
21856,,Hyperion Studio Limited,hyperion-studio-limited,30,1,1,0,231346,231346,231346,1,100,100,100,100,100,0,100,0,0,0,
17918,,Konnichiwa Games,konnichiwa-games,30,10,10,0,231304,20238,23130,10,60,100,10,70,40,10,30,0,0,0,
45641,,Ayacat Games,ayacat-games,30,1,1,0,231250,231250,231250,1,100,0,100,0,0,0,100,0,0,0,
28350,,Gothic Labs,gothic-labs,30,1,1,0,231233,0,231233,0,0,0,0,0,100,100,0,0,0,0,
27404,,Spiral House,spiral-house,30,2,2,1,230699,115350,115350,0,33,67,0,33,33,0,33,0,0,0,United Kingdom
2431814,,BogoSoft,bogosoft,30,1,1,0,230606,230606,230606,1,100,100,0,100,0,0,0,0,0,0,
14976,,DAWN STUDIO,dawn-studio,30,5,5,0,230524,2339,46105,4,100,60,20,40,20,60,0,0,0,0,
39724,,Gardenfiend Games,gardenfiend-games,30,1,1,0,230326,230326,230326,0,0,100,0,100,0,0,100,0,0,0,United States
18389,,Lesson of Passion,lesson-of-passion,30,16,16,3,230271,9303,14392,19,84,0,37,100,47,0,26,0,0,0,
188116,,Notional Games,notional-games,30,2,2,0,230110,115055,115055,2,100,0,100,0,100,100,0,0,0,0,
610715,,Usual Suspects Studios,usual-suspects-studios,30,1,1,0,229949,229949,229949,0,100,100,0,0,100,0,100,0,0,0,
24453,,Far Mills,far-mills,30,5,5,0,229700,29815,45940,0,80,0,100,60,20,20,0,0,0,0,Ukraine
30488,,Confused Pelican,confused-pelican,30,2,2,0,229499,114750,114750,0,100,100,0,0,0,0,0,0,0,0,
941263,,AIx2 Games,aix2-games,30,2,2,1,229459,114730,114730,3,100,100,100,0,100,0,0,0,0,0,
7598061,,Nacho Rodríguez,nacho-rodr-guez,30,1,1,0,229299,229299,229299,0,100,0,100,100,0,0,0,0,0,0,
7086,,"Mindware Co.,Ltd.",mindware-co-ltd,30,14,14,0,229227,4709,16373,14,93,100,71,0,14,14,0,0,0,0,
41685,,Pixfroze,pixfroze,30,1,1,0,229156,229156,229156,0,0,0,0,0,100,0,0,0,0,0,
6260,,Magnus Ander,magnus-ander,30,1,1,0,228839,228839,228839,1,100,100,0,0,100,0,0,0,0,0,
31952,,CRASS Studios,crass-studios,30,2,2,0,228787,114394,114394,0,0,100,0,50,0,0,50,0,0,0,
191128,,HimitsuCP,himitsucp,30,1,1,0,228747,228747,228747,1,0,0,0,0,100,0,0,0,0,0,
13981,,MoonlightGames,moonlightgames,30,16,16,1,228737,474,14296,16,100,94,0,6,6,41,59,0,0,0,
30333,,Tentacle Games,tentacle-games,30,2,2,0,228693,228693,114347,0,100,0,100,0,0,0,0,0,0,0,
136,,Sierra Lee,sierra-lee,30,6,6,1,228655,21519,38109,7,100,43,29,71,29,14,57,0,0,0,
41141,,Andrew Quist,andrew-quist,30,1,1,0,228593,228593,228593,1,100,0,0,100,0,0,0,0,0,0,
30138,,Freedom Factory,freedom-factory,30,3,3,0,228540,114270,76180,0,0,100,0,33,0,0,33,0,0,33,
17837,,Obscure Tales,obscure-tales,30,1,1,1,228512,228512,228512,1,100,100,0,100,0,0,0,0,0,0,Spain
24633,,Wayne Jackson,wayne-jackson,30,2,2,0,228474,114237,114237,0,100,50,0,50,0,50,0,0,0,0,
28752,,Colin Wren,colin-wren,30,2,2,0,228474,114237,114237,0,100,50,0,50,0,50,0,0,0,0,
29640,,Jason Mallett,jason-mallett,30,2,2,0,228474,114237,114237,0,100,50,0,50,0,50,0,0,0,0,
25249,,Qute,qute,30,4,4,0,228403,54501,57101,0,0,100,0,0,0,0,0,0,0,0,
8653,,WINGED SAKURA GAMES,winged-sakura-games,30,4,4,0,228400,24486,57100,4,100,25,0,0,0,75,100,0,0,0,
5524472,,pekoge-sutagio,pekoge-sutagio,30,1,1,0,228377,228377,228377,0,0,0,100,0,0,0,100,0,0,0,
30349,,NEXT-SOFT+,next-soft,30,1,1,0,228330,228330,228330,0,0,0,0,0,0,100,100,0,0,0,
48073,,Hannes Breuer,hannes-breuer,30,1,1,1,228321,228321,228321,2,100,0,50,0,50,50,50,0,0,0,
1166314,,Stoked Sloth Interactive,stoked-sloth-interactive,30,1,1,0,228262,228262,228262,1,100,100,100,100,100,0,0,0,100,100,Germany
311,,Super Duper Garrett Cooper,super-duper-garrett-cooper,30,1,1,0,228206,228206,228206,0,100,100,0,0,0,0,100,0,0,0,
1713793,,Critical Rabbit,critical-rabbit,30,1,1,0,228067,228067,228067,0,100,0,0,100,0,0,0,0,0,0,
22861,,"Tozai Games, Inc.",tozai-games-inc,30,3,3,0,227820,66852,75940,2,0,100,33,33,0,0,0,0,0,0,
23694,,Irisfield,irisfield,30,2,2,0,227812,113906,113906,0,100,0,0,0,50,50,50,0,0,0,
21217,,Sacada,sacada,30,22,22,2,227783,2386,10354,24,100,0,100,0,0,100,0,0,0,0,
3427,,Corrosive Studios LLC,corrosive-studios-llc,30,5,5,0,227729,20542,45546,5,100,100,0,100,40,60,80,0,0,0,
31055,,Seacoxx,seacoxx,30,4,4,0,227694,62999,56924,0,0,25,0,75,0,0,0,0,0,0,
1819,,nukeygara,nukeygara,30,1,1,0,227474,0,227474,1,0,0,0,0,0,0,0,0,0,0,
28868,,Cublo,cublo,30,2,2,0,227435,113718,113718,0,0,0,0,0,0,100,0,0,0,0,Poland
36747,,ITEM42,item42,30,1,1,1,227372,227372,227372,1,100,100,0,0,0,0,0,0,0,0,
24967,,"Wisdom Tree, Inc.",wisdom-tree-inc,30,1,1,0,227368,227368,227368,0,0,100,0,0,0,0,0,0,0,0,
17045,,BrainGoodGames,braingoodgames,30,7,7,0,227298,19317,32471,7,14,0,0,0,0,100,0,0,0,0,
13574,,FarSight Studios,farsight-studios,30,7,7,0,227209,31259,32458,7,29,0,0,14,86,14,0,0,0,71,United States
2726186,,Tiny Flame Games,tiny-flame-games,30,1,1,0,227103,227103,227103,1,100,0,100,0,100,100,0,0,0,0,
504480,,Blankhans,blankhans,30,1,1,0,226875,226875,226875,1,100,100,100,100,0,0,100,100,0,0,Germany
53156,,Raidho Games,raidho-games,30,1,1,0,226749,226749,226749,1,100,0,100,0,100,0,0,0,0,0,
5153079,,Exalted Studio,exalted-studio,30,1,1,0,226704,226704,226704,0,100,100,100,100,0,0,0,0,0,0,
30076,,MokyuSoft,mokyusoft,30,1,1,0,226635,226635,226635,0,100,0,0,0,0,100,100,0,0,0,
10847,,Scumhead,scumhead,30,9,9,1,226566,23015,25174,10,70,80,0,60,0,0,20,0,0,0,
102876,,Xbgzs,xbgzs,30,2,2,0,226499,113250,113250,1,100,0,50,50,100,0,50,0,0,0,
186860,,HappyTall Game,happytall-game,30,1,1,0,226452,226452,226452,1,100,0,0,100,0,0,100,0,0,0,
750236,,Festive Vector,festive-vector,30,1,1,0,226353,226353,226353,0,100,100,0,100,100,0,0,0,0,0,
2999712,,ReLU Games,relu-games,30,2,2,2,226291,113146,113146,4,75,25,25,50,100,50,25,0,0,0,
25811,,][ Games Inc,games-inc,30,1,1,0,226277,226277,226277,0,100,100,0,0,0,0,0,0,100,0,
32576,,Rebel Games,rebel-games,30,1,1,0,226230,226230,226230,0,0,0,0,0,0,0,0,0,100,0,
24245,,Suzaku,suzaku,30,1,1,0,226208,226208,226208,0,100,0,0,100,0,0,100,0,0,0,
24285,,Graceful Decay,graceful-decay,30,1,1,0,226018,226018,226018,0,100,0,0,100,0,0,0,0,0,0,
16048,,Wildboy Studios,wildboy-studios,30,2,2,0,225988,112994,112994,0,100,50,0,50,0,50,50,0,0,0,New Zealand
4851,,Poking Water Games,poking-water-games,30,4,4,0,225978,42939,56495,4,50,0,0,0,75,75,75,0,0,0,
15931,,ACE Entertainment,ace-entertainment,30,2,2,1,225960,112980,112980,1,67,33,67,67,67,67,33,0,0,0,
6785,,One Man Left Studios,one-man-left-studios,30,3,3,1,225849,108444,75283,3,75,0,0,0,0,100,0,0,0,0,
50954,,NekoNeko Soft,nekoneko-soft,30,2,2,0,225819,112910,112910,0,50,0,50,100,0,0,50,0,0,0,
18787,,Flazm,flazm,30,3,3,1,225791,112896,75264,0,100,50,50,50,100,50,0,0,50,0,
2381,,Zaratustra Productions,zaratustra-productions,30,1,1,0,225752,225752,225752,1,100,0,0,0,0,0,0,0,0,0,
17379,,Transcendent Games,transcendent-games,30,1,1,0,225661,225661,225661,1,100,0,0,0,100,0,0,0,0,0,
989831,,Soul Assembly Ltd,soul-assembly-ltd,30,1,1,0,225613,225613,225613,1,0,100,0,100,0,0,0,0,0,0,
48734,,Bubby Darkstar,bubby-darkstar,30,1,1,0,225455,225455,225455,0,100,0,0,100,0,0,0,0,0,0,
7821,,Secret Cow Level,secret-cow-level,30,3,3,0,225323,112662,75108,1,67,67,33,67,0,33,0,33,0,0,
15895,,AmagSwag Games,amagswag-games,30,10,10,0,225245,0,22525,10,100,50,40,10,10,0,0,0,0,0,
139233,,Bubblebird Studio,bubblebird-studio,30,2,2,1,225245,112623,112623,2,100,67,67,33,0,33,33,0,33,0,Luxembourg
12098,,Monstrum,monstrum,30,3,3,2,225235,32724,75078,5,80,0,20,60,0,80,80,0,0,0,Australia
19381,,Han Zhiyu,han-zhiyu,30,3,3,1,225068,90095,75023,0,75,0,0,0,50,100,75,0,0,0,
32122,,Stranga,stranga,30,6,6,0,224964,33959,37494,0,100,17,50,83,0,17,0,0,0,0,
29872,,Andrey Omelchenko,andrey-omelchenko,30,1,1,0,224934,224934,224934,0,100,100,0,100,0,0,0,0,0,0,
32089,,Andrey Kashin,andrey-kashin,30,1,1,0,224934,224934,224934,0,100,100,0,100,0,0,0,0,0,0,
5173945,,YAMADA,yamada,30,2,2,0,224873,112437,112437,2,100,0,100,100,50,0,0,0,0,0,
12994,,dustinaux,dustinaux,30,3,3,0,224872,112436,74957,3,100,0,0,33,0,0,33,0,0,0,
5192,,Cortopia Studios,cortopia-studios,30,3,3,1,224696,33872,74899,2,25,50,25,50,0,25,0,0,0,0,Sweden
14954,,Unfinished Pixel,unfinished-pixel,30,6,6,1,224626,23323,37438,7,100,0,57,14,14,14,14,0,0,71,
37895,,White Vertex Studios,white-vertex-studios,30,1,1,0,224412,224412,224412,1,0,0,0,0,0,100,0,0,0,0,
40936,,PHOSEPO,phosepo,30,2,2,0,224393,112197,112197,2,100,0,50,50,0,50,50,0,0,0,
17687,,東方幕華祭制作组,-,30,1,1,0,224277,224277,224277,1,100,100,100,100,0,0,0,0,0,0,
18582,,Ian MacLarty,ian-maclarty,30,4,4,0,224274,24170,56069,0,75,50,50,25,0,0,0,0,0,0,
41619,,Lioncode Games,lioncode-games,30,2,2,1,224252,112126,112126,3,33,33,0,33,0,33,33,0,0,0,
31119,,Laughing Jackal LTD,laughing-jackal-ltd,30,3,3,0,224251,77472,74750,0,67,100,0,0,0,33,0,0,0,0,
29363,,Heaven Studios,heaven-studios,30,2,2,0,224089,112045,112045,0,50,0,100,50,100,0,50,0,0,0,
8563,,Puppetmaster3dx,puppetmaster3dx,30,10,10,0,224069,16292,22407,10,50,10,90,10,0,0,20,0,0,0,
22304,,Kasey Ozymy,kasey-ozymy,30,1,1,0,224037,224037,224037,1,100,0,0,0,0,0,100,0,0,0,
40045,,SaliaCoel,saliacoel,30,2,2,0,223907,111954,111954,2,0,0,0,0,100,0,0,0,0,0,
398732,,"Good-Feel Co., Ltd.",good-feel-co-ltd,30,2,2,0,223839,111920,111920,0,50,100,0,100,0,0,0,0,0,0,
1052635,,seel35games,seel35games,30,13,13,0,223473,0,17190,13,100,0,0,0,0,0,0,0,0,0,
28697,,Aaron Oldenburg,aaron-oldenburg,30,1,1,0,223441,223441,223441,0,100,0,0,0,0,0,0,0,0,0,
949,,Ogre Head Studio,ogre-head-studio,30,1,1,0,223401,223401,223401,1,100,100,0,0,0,0,0,0,0,0,India
187092,,Kane Carter,kane-carter,30,2,2,0,223391,111696,111696,0,0,0,50,0,0,0,50,0,0,0,United Kingdom
3894541,,Clever Trickster Studio,clever-trickster-studio,30,1,1,0,223365,223365,223365,0,100,0,100,0,100,100,0,0,0,0,Belgium
21599,,MLB.com,mlb-com,30,2,2,0,223330,0,111665,2,0,0,0,0,50,0,0,0,0,100,
23007,,Ammobox Studios,ammobox-studios,30,1,1,0,223184,223184,223184,1,0,100,0,0,0,100,0,0,0,0,
21679,,Spellbook Creations,spellbook-creations,30,1,1,0,223153,223153,223153,0,0,0,0,0,0,0,100,0,0,0,
2570010,,chx games,chx-games,30,1,1,0,223041,223041,223041,0,100,0,100,100,0,100,0,0,0,0,
1395224,,Proton Studio,proton-studio,30,1,1,0,223038,223038,223038,1,100,100,100,0,0,0,100,0,0,0,
4064654,,Powersnake,powersnake,30,1,1,0,222941,222941,222941,0,100,100,0,100,0,0,0,0,0,0,Sweden
30555,,Octane Games,octane-games,30,1,1,0,222887,222887,222887,0,100,100,0,0,0,0,0,0,0,0,
4623,,Helvetica Scenario,helvetica-scenario,30,1,1,1,222819,222819,222819,2,100,100,0,50,0,0,0,0,0,0,
35128,,KuKo,kuko,30,35,35,0,222602,2446,6360,35,14,11,43,40,3,0,0,0,0,0,
44173,,capture1,capture1,30,1,1,0,222474,222474,222474,0,0,0,0,0,0,0,100,0,0,0,
4607994,,WildArts Games,wildarts-games,30,2,2,3,222395,111198,111198,4,80,20,20,100,0,20,40,0,0,0,
30747,,T.F. Wright,t-f-wright,30,2,2,0,222262,111131,111131,1,100,0,50,50,0,0,50,0,0,0,
5951,,Home Net Games,home-net-games,30,11,11,0,222229,34833,20203,11,73,82,9,18,45,45,9,0,0,0,Poland
1634503,,EY-Studio,ey-studio,30,3,3,0,222160,82316,74053,3,100,100,33,67,67,0,33,0,0,0,
46910,,Dirty Fox Games,dirty-fox-games,30,15,15,10,222159,4998,14811,25,88,16,100,72,24,0,12,0,0,0,
